Time,Susceptible,Infected,Recovered,Deaths,Country
2020-04-24,-10082465,8851262,1219220,298623,Barbados
2020-04-25,-18513222,17007264,1439693,352904,Barbados
2020-04-26,-162043730,159558437,2225550,546383,Barbados
2020-03-20,9194209,187890,90883,12402,Belarus
2020-03-21,9170143,206036,95464,13740,Belarus
2020-03-22,9143831,225859,100488,15207,Belarus
2020-03-23,9115093,247483,105993,16814,Belarus
2020-03-24,9083728,271057,112024,18575,Belarus
2020-03-25,9052735,294326,118002,20321,Belarus
2020-03-26,9015693,322105,125171,22415,Belarus
2020-03-27,8975318,352345,133016,24705,Belarus
2020-03-28,8931356,385223,141594,27211,Belarus
2020-03-29,8883541,420922,150971,29949,Belarus
2020-03-30,8831604,459626,161214,32940,Belarus
2020-03-31,8780577,497573,171339,35896,Belarus
2020-04-01,8719989,542527,183439,39430,Belarus
2020-04-02,8654448,591029,196626,43281,Belarus
2020-04-03,8583654,643271,210985,47474,Belarus
2020-04-04,8507324,699423,226602,52034,Belarus
2020-04-05,8425217,759613,243566,56988,Belarus
2020-04-06,8345263,818018,260245,61858,Belarus
2020-04-07,8251176,886487,280073,67648,Belarus
2020-04-08,8150401,959507,301555,73921,Belarus
2020-04-09,8042722,1037157,324797,80708,Belarus
2020-04-10,7927977,1119467,349902,88039,Belarus
2020-04-11,7806053,1206412,376974,95945,Belarus
2020-04-12,7688934,1289414,403380,103655,Belarus
2020-04-13,7553188,1384959,434495,112741,Belarus
2020-04-14,7410237,1484779,467878,122490,Belarus
2020-04-15,7260175,1588650,503629,132929,Belarus
2020-04-16,7146654,1666581,531176,140973,Belarus
2020-03-05,11319722,43858,54850,3636,Belgium
2020-03-06,11313997,48093,56019,3958,Belgium
2020-03-07,11307720,52733,57300,4312,Belgium
2020-03-08,11300842,57818,58706,4700,Belgium
2020-03-09,11293309,63385,60246,5126,Belgium
2020-03-10,11285059,69481,61934,5592,Belgium
2020-03-11,11276025,76155,63783,6102,Belgium
2020-03-12,11266132,83462,65810,6662,Belgium
2020-03-13,11255298,91461,68031,7275,Belgium
2020-03-14,11243435,100217,70467,7947,Belgium
2020-03-15,11230445,109801,73136,8684,Belgium
2020-03-16,11216228,120285,76061,9492,Belgium
2020-03-17,11200673,131750,79266,10377,Belgium
2020-03-18,11183663,144281,82776,11346,Belgium
2020-03-19,11165075,157967,86618,12407,Belgium
2020-03-20,11144789,172886,90823,13568,Belgium
2020-03-21,11122653,189151,95424,14838,Belgium
2020-03-22,11098491,206893,100455,16227,Belgium
2020-03-23,11072115,226248,105957,17746,Belgium
2020-03-24,11043329,247359,111971,19407,Belgium
2020-03-25,11011924,270376,118545,21222,Belgium
2020-03-26,10977679,295451,125731,23206,Belgium
2020-03-27,10940365,322744,133583,25374,Belgium
2020-03-28,10855551,384656,151530,30329,Belgium
2020-03-29,10807537,419621,161756,33152,Belgium
2020-03-30,10755421,457502,172911,36232,Belgium
2020-03-31,10698920,498486,185070,39590,Belgium
2020-04-01,10637737,542767,198315,43246,Belgium
2020-04-02,10571566,590546,212728,47226,Belgium
2020-04-03,10500088,642028,228398,51552,Belgium
2020-04-04,10423219,697212,245391,56244,Belgium
2020-04-05,10340687,756247,263804,61328,Belgium
2020-04-06,10251950,819504,283771,66841,Belgium
2020-04-07,10156529,887294,305424,72819,Belgium
2020-04-08,10054011,959865,328891,79298,Belgium
2020-04-09,9944047,1037405,354300,86314,Belgium
2020-04-10,9826351,1120039,381776,93900,Belgium
2020-04-11,9700704,1207829,411442,102091,Belgium
2020-04-12,9566950,1300779,443418,110919,Belgium
2020-04-13,9424999,1398827,477822,120418,Belgium
2020-04-14,9274824,1501852,514770,130620,Belgium
2020-04-15,9116464,1609670,554377,141555,Belgium
2020-04-16,8950021,1722037,596753,153255,Belgium
2020-04-17,8775662,1838645,642009,165750,Belgium
2020-04-18,8593620,1959125,690251,179070,Belgium
2020-04-19,8404192,2083047,741585,193243,Belgium
2020-04-20,8207737,2209918,796113,208298,Belgium
2020-04-21,7794909,2470809,915177,241172,Belgium
2020-04-22,7579071,2604100,979863,259032,Belgium
2020-04-23,7358235,2738021,1047973,277837,Belgium
2020-04-24,7133438,2871580,1119470,297577,Belgium
2020-04-25,6905674,3003843,1194309,318240,Belgium
2020-04-26,6675894,3133934,1272429,339809,Belgium
2020-04-27,6445008,3261036,1353758,362264,Belgium
2020-04-28,6213886,3384387,1438211,385582,Belgium
2020-04-29,5983355,3503284,1525692,409735,Belgium
2020-04-30,5754197,3617082,1616092,434694,Belgium
2020-05-01,5527158,3725194,1709288,460426,Belgium
2020-05-02,5302937,3827090,1805147,486892,Belgium
2020-05-03,5082194,3922296,1903522,514054,Belgium
2020-05-04,4865547,4010399,2004255,541866,Belgium
2020-05-05,4653570,4091041,2107174,570282,Belgium
2020-05-06,4446797,4163923,2212096,599251,Belgium
2020-05-07,4245720,4228803,2318824,628719,Belgium
2020-05-08,4050789,4285497,2427152,658628,Belgium
2020-05-09,3862413,4333879,2536857,688917,Belgium
2020-05-10,3680956,4373880,2647707,719523,Belgium
2020-05-11,3506744,4405489,2759456,750377,Belgium
2020-05-12,3340061,4428750,2871847,781408,Belgium
2020-05-13,3181246,4443680,2984601,812539,Belgium
2020-05-14,3030160,4450663,3097525,843718,Belgium
2020-05-15,2749841,4442892,3323283,906050,Belgium
2020-05-16,2619970,4429142,3435831,937124,Belgium
2020-05-17,2496552,4409451,3547976,968087,Belgium
2020-05-18,2379300,4384271,3659590,998904,Belgium
2020-05-19,2267940,4354033,3770553,1029541,Belgium
2020-05-20,2162208,4319146,3880747,1059965,Belgium
2020-05-21,2061854,4280003,3990062,1090147,Belgium
2020-05-22,1966641,4236973,4098394,1120058,Belgium
2020-05-23,1876343,4190407,4205646,1149670,Belgium
2020-05-24,1790749,4140635,4311724,1178958,Belgium
2020-05-25,1709658,4087966,4416544,1207899,Belgium
2020-05-26,1632882,4032690,4520024,1236470,Belgium
2020-05-27,1560247,3975077,4622091,1264650,Belgium
2020-05-28,1491590,3915377,4722677,1292422,Belgium
2020-05-29,1426761,3853817,4821720,1319768,Belgium
2020-05-30,1365623,3790607,4919164,1346672,Belgium
2020-05-31,1308051,3725937,5014958,1373121,Belgium
2020-06-01,1253933,3659973,5109059,1399102,Belgium
2020-06-02,1203168,3592864,5201428,1424605,Belgium
2020-06-03,1155670,3524740,5292034,1449621,Belgium
2020-06-04,1111364,3455706,5380851,1474144,Belgium
2020-06-05,1070142,3385901,5467857,1498166,Belgium
2020-06-06,1031417,3315938,5553029,1521682,Belgium
2020-06-07,994903,3246087,5636381,1544695,Belgium
2020-06-08,927929,3107188,5797711,1589239,Belgium
2020-06-09,897196,3038356,5875733,1610781,Belgium
2020-06-10,868132,2970068,5952022,1631844,Belgium
2020-06-11,840618,2902412,6026601,1652435,Belgium
2020-06-12,814546,2835469,6099491,1672560,Belgium
2020-06-13,789814,2769313,6170714,1692225,Belgium
2020-06-14,766327,2704009,6240294,1711436,Belgium
2020-06-15,744000,2639616,6308251,1730199,Belgium
2020-06-16,722753,2576184,6374609,1748520,Belgium
2020-06-17,702515,2513755,6439390,1766406,Belgium
2020-06-18,683222,2452364,6502616,1783863,Belgium
2020-06-19,664819,2392039,6564311,1800897,Belgium
2020-06-20,647258,2332799,6624496,1817514,Belgium
2020-06-21,630496,2274656,6683194,1833721,Belgium
2020-06-22,614501,2217613,6740429,1849523,Belgium
2020-06-23,599248,2161668,6796222,1864928,Belgium
2020-06-24,584719,2106809,6850597,1879941,Belgium
2020-06-25,570903,2053017,6903578,1894568,Belgium
2020-06-26,557798,2000265,6955186,1908817,Belgium
2020-06-27,545408,1948519,7005445,1922694,Belgium
2020-06-28,533747,1897736,7054378,1936204,Belgium
2020-06-29,522810,1847888,7102012,1949356,Belgium
2020-06-30,512399,1799114,7148392,1962161,Belgium
2020-07-01,502449,1751438,7193549,1974630,Belgium
2020-07-02,483853,1659324,7280306,1998583,Belgium
2020-07-03,475170,1614856,7321957,2010083,Belgium
2020-07-04,466873,1571428,7362491,2021274,Belgium
2020-07-05,458944,1529025,7401933,2032164,Belgium
2020-07-06,451366,1487631,7440309,2042760,Belgium
2020-07-07,444122,1447232,7477644,2053068,Belgium
2020-07-08,437197,1407813,7513961,2063095,Belgium
2020-07-09,430575,1369357,7549285,2072848,Belgium
2020-07-10,424242,1331850,7583641,2082334,Belgium
2020-07-11,418182,1295275,7617051,2091558,Belgium
2020-07-12,412382,1259616,7649539,2100528,Belgium
2020-07-13,406828,1224859,7681129,2109250,Belgium
2020-07-14,401508,1190986,7711842,2117730,Belgium
2020-07-15,396409,1157981,7741701,2125974,Belgium
2020-07-16,391519,1125829,7770729,2133989,Belgium
2020-07-17,386827,1094512,7798947,2141780,Belgium
2020-07-18,382322,1064015,7826376,2149353,Belgium
2020-07-19,377994,1034320,7853038,2156714,Belgium
2020-07-20,373832,1005410,7878954,2163870,Belgium
2020-07-21,369828,977269,7904144,2170825,Belgium
2020-07-22,365973,949880,7928629,2177585,Belgium
2020-07-23,362258,923224,7952428,2184156,Belgium
2020-07-24,358676,897286,7975561,2190543,Belgium
2020-07-25,351881,847491,8019908,2202787,Belgium
2020-07-26,348656,823594,8041161,2208655,Belgium
2020-07-27,345542,800331,8061830,2214362,Belgium
2020-07-28,342538,777689,8081928,2219911,Belgium
2020-07-29,339639,755654,8101467,2225305,Belgium
2020-07-30,336843,734213,8120460,2230549,Belgium
2020-07-31,334147,713353,8138920,2235646,Belgium
2020-08-01,331548,693061,8156858,2240599,Belgium
2020-08-02,329043,673324,8174288,2245411,Belgium
2020-08-03,326629,654130,8191221,2250086,Belgium
2020-08-04,324303,635466,8207669,2254628,Belgium
2020-08-05,322063,617319,8223645,2259039,Belgium
2020-08-06,319906,599678,8239160,2263322,Belgium
2020-08-07,317828,582530,8254225,2267482,Belgium
2020-08-08,315828,565863,8268854,2271521,Belgium
2020-08-09,313902,549666,8283056,2275442,Belgium
2020-08-10,312048,533925,8296844,2279249,Belgium
2020-08-11,310263,518631,8310228,2282944,Belgium
2020-08-12,308544,503771,8323220,2286531,Belgium
2020-08-13,306889,489333,8335831,2290013,Belgium
2020-08-14,305295,475307,8348071,2293393,Belgium
2020-08-15,303758,461682,8359953,2296673,Belgium
2020-08-16,302278,448445,8371485,2299857,Belgium
2020-08-17,300851,435587,8382680,2302948,Belgium
2020-08-18,298145,410963,8404096,2308861,Belgium
2020-08-19,296861,399176,8414339,2311689,Belgium
2020-08-20,295621,387725,8424285,2314435,Belgium
2020-08-21,294421,376599,8433944,2317102,Belgium
2020-08-22,293258,365789,8443326,2319693,Belgium
2020-08-23,292131,355284,8452442,2322210,Belgium
2020-08-24,291037,345074,8461300,2324655,Belgium
2020-08-25,289974,335150,8469910,2327033,Belgium
2020-08-26,288938,325502,8478282,2329344,Belgium
2020-08-27,287928,316120,8486425,2331592,Belgium
2020-08-28,286943,306995,8494348,2333780,Belgium
2020-08-29,285987,298123,8502049,2335906,Belgium
2020-08-30,285061,289498,8509534,2337973,Belgium
2020-08-31,284163,281115,8516807,2339981,Belgium
2020-09-01,283293,272967,8523873,2341932,Belgium
2020-09-02,282451,265051,8530737,2343827,Belgium
2020-09-03,281635,257359,8537404,2345668,Belgium
2020-09-04,280846,249887,8543878,2347455,Belgium
2020-09-05,280081,242630,8550165,2349191,Belgium
2020-09-06,279341,235581,8556268,2350876,Belgium
2020-09-07,278625,228737,8562192,2352512,Belgium
2020-09-08,277932,222092,8567943,2354099,Belgium
2020-09-09,277261,215640,8573525,2355640,Belgium
2020-09-10,276612,209377,8578941,2357136,Belgium
2020-09-11,275377,197396,8589297,2359995,Belgium
2020-09-12,274790,191669,8594245,2361361,Belgium
2020-09-13,274221,186111,8599046,2362687,Belgium
2020-09-14,273672,180717,8603704,2363973,Belgium
2020-09-15,273140,175482,8608223,2365221,Belgium
2020-09-16,272625,170402,8612608,2366431,Belgium
2020-09-17,272127,165472,8616862,2367606,Belgium
2020-09-18,271645,160687,8620989,2368745,Belgium
2020-09-19,271178,156042,8624994,2369851,Belgium
2020-09-20,270726,151534,8628881,2370924,Belgium
2020-09-21,270288,147158,8632654,2371966,Belgium
2020-09-22,269864,142909,8636316,2372977,Belgium
2020-09-23,269452,138783,8639871,2373959,Belgium
2020-09-24,269053,134776,8643324,2374912,Belgium
2020-09-25,268666,130883,8646678,2375838,Belgium
2020-09-26,268290,127101,8649937,2376738,Belgium
2020-09-27,267925,123424,8653104,2377612,Belgium
