Time,Susceptible,Infected,Recovered/Deaths,Country
2020-08-02,13512694,27108433,85907972,Japan
2020-08-03,13300556,26714008,86514534,Japan
2020-08-04,12894431,25933126,87701542,Japan
2020-08-05,12700005,25546991,88282103,Japan
2020-08-06,12327403,24784056,89417639,Japan
2020-08-07,12148852,24407508,89972738,Japan
2020-08-08,11975234,24034389,90519475,Japan
2020-08-09,11642162,23298815,91588122,Japan
2020-08-10,11482417,22936519,92110163,Japan
2020-08-11,11175858,22223217,93130023,Japan
2020-08-12,11028818,21872301,93627980,Japan
2020-08-13,10885802,21525247,94118050,Japan
2020-08-14,10611507,20842773,95074818,Japan
2020-08-15,10480086,20507348,95541665,Japan
2020-08-16,10352404,20175774,96000921,Japan
2020-08-17,10108090,19524042,96896967,Japan
2020-08-18,9991401,19203783,97333914,Japan
2020-08-19,9768893,18574146,98186059,Japan
2020-08-20,9663081,18264597,98601421,Japan
2020-08-21,9560670,17958647,99009782,Japan
2020-08-22,9363931,17359073,99806094,Japan
2020-08-23,9269435,17065433,100194230,Japan
2020-08-24,9087861,16490325,100950913,Japan
2020-08-25,9000655,16208807,101319637,Japan
2020-08-26,8915752,15931278,101682068,Japan
2020-08-27,8752612,15388086,102388400,Japan
2020-08-28,8674256,15122369,102732474,Japan
2020-08-29,8523679,14602552,103402868,Japan
2020-08-30,8451346,14348395,103729357,Japan
2020-08-31,8380909,14098035,104050155,Japan
2020-09-01,8245511,13608582,104675005,Japan
2020-09-02,8180446,13369429,104979224,Japan
2020-09-03,8055329,12902112,105571657,Japan
2020-09-04,7995180,12673885,105860034,Japan
2020-09-05,7936574,12449234,106143290,Japan
2020-09-06,7823808,12010531,106694759,Japan
2020-09-07,7769558,11796411,106963130,Japan
2020-09-08,7665111,11378456,107485531,Japan
2020-09-09,7614832,11174552,107739715,Japan
2020-09-10,7565795,10973981,107989323,Japan
2020-09-11,7471296,10582691,108475111,Japan
2020-09-12,7425760,10391897,108711441,Japan
2020-09-13,7337940,10019820,109171338,Japan
2020-09-14,7295588,9838459,109395052,Japan
2020-09-15,7254232,9660162,109614704,Japan
2020-09-16,7174385,9312602,110042112,Japan
2020-09-17,7135835,9143256,110250008,Japan
2020-09-18,7061345,8813223,110654531,Japan
2020-09-19,7025353,8652451,110851295,Japan
2020-09-20,6990162,8494450,111044486,Japan
2020-09-21,6922097,8186588,111420413,Japan
2020-09-22,6889178,8036637,111603283,Japan
2020-09-23,6825556,7744484,111959059,Japan
2020-09-24,6794830,7602204,112132064,Japan
2020-09-25,6764804,7462405,112301889,Japan
2020-09-26,6706779,7190099,112632220,Japan
2020-09-27,6678746,7057517,112792835,Japan
2020-09-28,6651344,6927267,112950487,Japan
2020-09-29,6624558,6799313,113105228,Japan
2020-03-23,9558217,276942,120850,Jordan
2020-03-24,9536127,292318,127564,Jordan
2020-03-25,9488412,325472,142125,Jordan
2020-03-26,9462674,343323,150012,Jordan
2020-03-27,9407126,381780,167104,Jordan
2020-03-28,9377191,402465,176354,Jordan
2020-03-29,9312688,446943,196379,Jordan
2020-03-30,9277994,470811,207204,Jordan
2020-03-31,9203409,521988,230612,Jordan
2020-04-01,9163392,549368,243250,Jordan
2020-04-02,9077594,607881,270534,Jordan
2020-04-03,9031688,639080,285241,Jordan
2020-04-04,8933545,705523,316941,Jordan
2020-04-05,8881182,740828,334000,Jordan
2020-04-06,8769627,815700,370682,Jordan
2020-04-07,8710416,855245,390348,Jordan
2020-04-08,8584754,938713,432543,Jordan
2020-04-09,8518155,982697,455157,Jordan
2020-04-10,8377140,1075241,503628,Jordan
2020-04-11,8302642,1123807,529561,Jordan
2020-04-12,8145542,1225464,585003,Jordan
2020-04-13,8062924,1278506,614580,Jordan
2020-04-14,7889592,1388817,677601,Jordan
2020-04-15,7798926,1445981,711103,Jordan
2020-04-16,7705644,1504397,745968,Jordan
2020-04-17,7511448,1624675,819886,Jordan
2020-04-18,7410670,1686356,858983,Jordan
2020-04-19,7202170,1812287,941552,Jordan
2020-04-20,7094650,1876301,985059,Jordan
2020-04-21,6873647,2005771,1076592,Jordan
2020-04-22,6760430,2070937,1124642,Jordan
2020-04-23,6529311,2201337,1225362,Jordan
2020-04-24,6411738,2266226,1278046,Jordan
2020-04-25,6173157,2394710,1388143,Jordan
2020-04-26,6052439,2458038,1445533,Jordan
2020-04-27,5809159,2582035,1564815,Jordan
2020-04-28,5686985,2642393,1626631,Jordan
2020-04-29,5442491,2759103,1754415,Jordan
2020-04-30,5320520,2815188,1820302,Jordan
2020-05-01,5077960,2922200,1955850,Jordan
2020-05-02,4957684,2972903,2025422,Jordan
2020-05-03,4719873,3068200,2167936,Jordan
2020-05-04,4602614,3112613,2240783,Jordan
2020-05-05,4372030,3194571,2389408,Jordan
2020-05-06,4258944,3231979,2465086,Jordan
2020-05-07,4037731,3299367,2618912,Jordan
2020-05-08,3929805,3329254,2696951,Jordan
2020-05-09,3719769,3381234,2855007,Jordan
2020-05-10,3617822,3403279,2934908,Jordan
2020-05-11,3518022,3422672,3015315,Jordan
2020-05-12,3325120,3453487,3177403,Jordan
2020-05-13,3232131,3464917,3258961,Jordan
2020-05-14,3053317,3479899,3422793,Jordan
2020-05-15,2967567,3483504,3504938,Jordan
2020-05-16,2803529,3483128,3669353,Jordan
2020-05-17,2725270,3479255,3751485,Jordan
2020-05-18,2575972,3464793,3915244,Jordan
2020-05-19,2504797,3454430,3996783,Jordan
2020-05-20,2369083,3427944,4158983,Jordan
2020-05-21,2304423,3412017,4239569,Jordan
2020-05-22,2181208,3375266,4399536,Jordan
2020-05-23,2122539,3354621,4478849,Jordan
2020-05-24,2010809,3309223,4635977,Jordan
2020-05-25,1957643,3284634,4713732,Jordan
2020-05-26,1856456,3232069,4867485,Jordan
2020-05-27,1808337,3204242,4943430,Jordan
2020-05-28,1716820,3145849,5093340,Jordan
2020-05-29,1673332,3115417,5167261,Jordan
2020-05-30,1590682,3052397,5312931,Jordan
2020-05-31,1551440,3019925,5384644,Jordan
2020-06-01,1476928,2953337,5525745,Jordan
2020-06-02,1441585,2919321,5595103,Jordan
2020-06-03,1374549,2850085,5731376,Jordan
2020-06-04,1342792,2814950,5798268,Jordan
2020-06-05,1312166,2779525,5864319,Jordan
2020-06-06,1254194,2707948,5993868,Jordan
2020-06-07,1226792,2671862,6057356,Jordan
2020-06-08,1175029,2599240,6181741,Jordan
2020-06-09,1150613,2562765,6242631,Jordan
2020-06-10,1104351,2489901,6361757,Jordan
2020-06-11,1082425,2453582,6420003,Jordan
2020-06-12,1040824,2381291,6533895,Jordan
2020-06-13,1021087,2345365,6589558,Jordan
2020-06-14,983599,2274060,6698351,Jordan
2020-06-15,965792,2238720,6751498,Jordan
2020-06-16,931923,2168760,6855327,Jordan
2020-06-17,915812,2134172,6906026,Jordan
2020-06-18,885122,2065860,7005027,Jordan
2020-06-19,870501,2032164,7053345,Jordan
2020-06-20,842604,1965751,7147654,Jordan
2020-06-21,829293,1933056,7193661,Jordan
2020-06-22,803857,1868738,7283415,Jordan
2020-06-23,791702,1837130,7327178,Jordan
2020-06-24,768447,1775047,7412515,Jordan
2020-06-25,757323,1744583,7454104,Jordan
2020-06-26,736024,1684824,7535162,Jordan
2020-06-27,725830,1655533,7574646,Jordan
2020-06-28,706314,1598130,7651565,Jordan
2020-06-29,696979,1570016,7689014,Jordan
2020-06-30,687918,1542290,7725801,Jordan
2020-07-01,670605,1487986,7797418,Jordan
2020-07-02,662348,1461398,7832263,Jordan
2020-07-03,646625,1409317,7900068,Jordan
2020-07-04,639160,1383806,7933043,Jordan
2020-07-05,625034,1333799,7997177,Jordan
2020-07-06,618350,1309303,8028356,Jordan
2020-07-07,605537,1261457,8089016,Jordan
2020-07-08,599396,1238101,8118513,Jordan
2020-07-09,587624,1192504,8175882,Jordan
2020-07-10,581983,1170255,8203771,Jordan
2020-07-11,571171,1126840,8257998,Jordan
2020-07-12,565991,1105666,8284352,Jordan
2020-07-13,556063,1064366,8335581,Jordan
2020-07-14,551306,1044232,8360472,Jordan
2020-07-15,542187,1004978,8408844,Jordan
2020-07-16,537817,985851,8432341,Jordan
2020-07-17,529439,948575,8477995,Jordan
2020-07-18,525422,930420,8500167,Jordan
2020-07-19,517719,895053,8543238,Jordan
2020-07-20,514024,877835,8564151,Jordan
2020-07-21,506934,844307,8604768,Jordan
2020-07-22,503532,827990,8624488,Jordan
2020-07-23,496997,796232,8662781,Jordan
2020-07-24,493858,780782,8681370,Jordan
2020-07-25,490802,765613,8699595,Jordan
2020-07-26,484925,736101,8734983,Jordan
2020-07-27,482098,721751,8752160,Jordan
2020-07-28,476657,693842,8785510,Jordan
2020-07-29,474037,680275,8801697,Jordan
2020-07-30,468988,653895,8833127,Jordan
2020-07-31,466553,641075,8848382,Jordan
2020-08-01,461854,616152,8878004,Jordan
2020-08-02,459585,604041,8892384,Jordan
2020-08-03,455199,580500,8920310,Jordan
2020-08-04,453078,569062,8933869,Jordan
2020-08-05,448981,546821,8960208,Jordan
2020-08-06,447002,536009,8972998,Jordan
2020-08-07,443183,514991,8997836,Jordan
2020-08-08,441340,504777,9009893,Jordan
2020-08-09,437782,484927,9033300,Jordan
2020-08-10,436067,475284,9044659,Jordan
2020-08-11,432757,456548,9066705,Jordan
2020-08-12,431161,447449,9077400,Jordan
2020-08-13,428083,429775,9098152,Jordan
2020-08-14,426599,421195,9108216,Jordan
2020-08-15,423738,404532,9127740,Jordan
2020-08-16,422360,396444,9137206,Jordan
2020-08-17,419702,380741,9155566,Jordan
2020-08-18,418421,373121,9164467,Jordan
2020-08-19,417171,365651,9173187,Jordan
2020-08-20,414762,351153,9190095,Jordan
2020-08-21,413601,344119,9198290,Jordan
2020-08-22,411362,330467,9214180,Jordan
2020-08-23,410283,323844,9221882,Jordan
2020-08-24,408201,310993,9236816,Jordan
2020-08-25,407197,304759,9244054,Jordan
2020-08-26,405259,292661,9258089,Jordan
2020-08-27,404324,286793,9264892,Jordan
2020-08-28,402517,275406,9278087,Jordan
2020-08-29,401644,269881,9284484,Jordan
2020-08-30,399956,259159,9296894,Jordan
2020-08-31,399139,253957,9302913,Jordan
2020-09-01,397557,243859,9314593,Jordan
2020-09-02,396791,238958,9320261,Jordan
2020-09-03,395304,229441,9331265,Jordan
2020-09-04,394581,224821,9336607,Jordan
2020-09-05,393177,215845,9346987,Jordan
2020-09-06,392495,211486,9352029,Jordan
2020-09-07,391172,203020,9361817,Jordan
2020-09-08,390532,198911,9366567,Jordan
2020-09-09,389292,190932,9375786,Jordan
2020-09-10,388692,187061,9380257,Jordan
2020-09-11,387530,179547,9388933,Jordan
2020-09-12,386968,175902,9393140,Jordan
2020-09-13,386418,172329,9397262,Jordan
2020-09-14,385354,165399,9405257,Jordan
2020-09-15,384839,162038,9409132,Jordan
2020-09-16,383843,155520,9416646,Jordan
2020-09-17,383362,152360,9420288,Jordan
2020-09-18,382431,146231,9427347,Jordan
2020-09-19,381981,143261,9430768,Jordan
2020-09-20,381110,137501,9437398,Jordan
2020-09-21,380689,134710,9440610,Jordan
2020-09-22,379876,129299,9446835,Jordan
2020-09-23,379482,126676,9449851,Jordan
2020-09-24,378721,121593,9455695,Jordan
2020-09-25,378354,119129,9458527,Jordan
2020-09-26,377642,114353,9464014,Jordan
2020-09-27,377298,112039,9466673,Jordan
2020-09-28,376632,107552,9471826,Jordan
2020-09-29,376310,105377,9474323,Jordan
2020-09-30,375686,101159,9479165,Jordan
2020-10-01,375384,99114,9481512,Jordan
2020-10-02,374799,95147,9486063,Jordan
2020-10-03,374515,93223,9488271,Jordan
2020-10-04,373965,89490,9492554,Jordan
2020-10-05,373699,87678,9494633,Jordan
2020-10-06,373181,84160,9498668,Jordan
2020-10-07,372930,82452,9500628,Jordan
2020-10-08,372683,80776,9502551,Jordan
2020-10-09,372204,77521,9506284,Jordan
2020-10-10,371972,75943,9508095,Jordan
2020-10-11,371522,72882,9511605,Jordan
2020-03-29,17517355,562938,196205,Kazakhstan
2020-03-30,17473918,591675,210905,Kazakhstan
2020-03-31,17404805,637323,234370,Kazakhstan
2020-04-01,17355964,669526,251008,Kazakhstan
2020-04-02,17304807,703205,268485,Kazakhstan
2020-04-03,17223533,756607,296358,Kazakhstan
2020-04-04,17166191,794205,316102,Kazakhstan
2020-04-05,17106213,833460,336824,Kazakhstan
2020-04-06,17011099,895562,369837,Kazakhstan
2020-04-07,16944117,939184,393196,Kazakhstan
2020-04-08,16874203,984612,417683,Kazakhstan
2020-04-09,16763705,1056177,456615,Kazakhstan
2020-04-10,16686097,1106280,484120,Kazakhstan
2020-04-11,16605190,1158377,512930,Kazakhstan
2020-04-12,16477397,1240388,558713,Kazakhstan
2020-04-13,16387760,1297710,591028,Kazakhstan
2020-04-14,16294462,1357195,624841,Kazakhstan
2020-04-15,16147464,1450542,678491,Kazakhstan
2020-04-16,16044658,1515550,716290,Kazakhstan
2020-04-17,15937931,1582789,755777,Kazakhstan
2020-04-18,15770369,1687835,818294,Kazakhstan
2020-04-19,15653616,1760642,862240,Kazakhstan
2020-04-20,15532786,1835649,908063,Kazakhstan
2020-04-21,15343845,1952222,980431,Kazakhstan
2020-04-22,15212731,2032589,1031177,Kazakhstan
2020-04-23,15077490,2115023,1083985,Kazakhstan
2020-04-24,14866899,2242423,1167175,Kazakhstan
2020-04-25,14721376,2329758,1225364,Kazakhstan
2020-04-26,14495460,2464168,1316869,Kazakhstan
2020-04-27,14339815,2555920,1380762,Kazakhstan
2020-04-28,14180196,2649275,1447026,Kazakhstan
2020-04-29,13933064,2792464,1550969,Kazakhstan
2020-04-30,13763157,2889993,1623347,Kazakhstan
2020-05-01,13589395,2988877,1698226,Kazakhstan
2020-05-02,13322034,3139181,1815283,Kazakhstan
2020-05-03,13139650,3240341,1896506,Kazakhstan
2020-05-04,12954221,3341983,1980293,Kazakhstan
2020-05-05,12670868,3494833,2110796,Kazakhstan
2020-05-06,12478827,3596655,2201015,Kazakhstan
2020-05-07,12284540,3698154,2293804,Kazakhstan
2020-05-08,11989393,3849320,2437785,Kazakhstan
2020-05-09,11790480,3949068,2536949,Kazakhstan
2020-05-10,11590112,4047754,2638632,Kazakhstan
2020-05-11,11287319,4193357,2795821,Kazakhstan
2020-05-12,11084289,4288529,2903679,Kazakhstan
2020-05-13,10880585,4381966,3013947,Kazakhstan
2020-05-14,10574247,4518476,3183775,Kazakhstan
2020-05-15,10369823,4606800,3299874,Kazakhstan
2020-05-16,10165496,4692784,3418218,Kazakhstan
2020-05-17,9859665,4817021,3599811,Kazakhstan
2020-05-18,9656537,4896461,3723500,Kazakhstan
2020-05-19,9454268,4973020,3849209,Kazakhstan
2020-05-20,9152951,5082151,4041396,Kazakhstan
2020-05-21,8953776,5150902,4171819,Kazakhstan
2020-05-22,8756216,5216299,4303983,Kazakhstan
2020-05-23,8463367,5307841,4505289,Kazakhstan
2020-05-24,8270773,5364331,4641393,Kazakhstan
2020-05-25,7986371,5441983,4848144,Kazakhstan
2020-05-26,7800068,5488881,4987549,Kazakhstan
2020-05-27,7616649,5531769,5128079,Kazakhstan
2020-05-28,7347387,5588389,5340721,Kazakhstan
2020-05-29,7172093,5620872,5483533,Kazakhstan
2020-05-30,7000305,5649113,5627079,Kazakhstan
2020-05-31,6748836,5683884,5843778,Kazakhstan
2020-06-01,6585385,5702113,5988999,Kazakhstan
2020-06-02,6425344,5716464,6134690,Kazakhstan
2020-06-03,6191758,5730876,6353863,Kazakhstan
2020-06-04,6040400,5735851,6500246,Kazakhstan
2020-06-05,5892568,5737208,6646722,Kazakhstan
2020-06-06,5677477,5732634,6866387,Kazakhstan
2020-06-07,5538544,5725296,7012658,Kazakhstan
2020-06-08,5403192,5714624,7158681,Kazakhstan
2020-06-09,5206888,5692553,7377057,Kazakhstan
2020-06-10,5080499,5673923,7522076,Kazakhstan
2020-06-11,4957686,5652265,7666546,Kazakhstan
2020-06-12,4780144,5614302,7882052,Kazakhstan
2020-06-13,4666206,5585478,8024813,Kazakhstan
2020-06-14,4555780,5553955,8166763,Kazakhstan
2020-06-15,4396656,5501821,8378021,Kazakhstan
2020-06-16,4294864,5463980,8517653,Kazakhstan
2020-06-17,4196458,5423788,8656251,Kazakhstan
2020-06-18,4055091,5359324,8862083,Kazakhstan
2020-06-19,3964929,5313718,8997850,Kazakhstan
2020-06-20,3835663,5241636,9199198,Kazakhstan
2020-06-21,3753375,5191295,9331828,Kazakhstan
2020-06-22,3674114,5139256,9463128,Kazakhstan
2020-06-23,3560730,5058267,9657501,Kazakhstan
2020-06-24,3488691,5002491,9785315,Kazakhstan
2020-06-25,3419390,4945429,9911679,Kazakhstan
2020-06-26,3320362,4857687,10098448,Kazakhstan
2020-06-27,3257481,4797942,10221075,Kazakhstan
2020-06-28,3196985,4737342,10342170,Kazakhstan
2020-06-29,3110471,4645121,10520906,Kazakhstan
2020-06-30,3055442,4582948,10638107,Kazakhstan
2020-07-01,3002387,4520376,10753734,Kazakhstan
2020-07-02,2926224,4426064,10924210,Kazakhstan
2020-07-03,2877530,4363084,11035883,Kazakhstan
2020-07-04,2830339,4300182,11145976,Kazakhstan
2020-07-05,2762047,4206284,11308167,Kazakhstan
2020-07-06,2717960,4144195,11414342,Kazakhstan
2020-07-07,2674842,4082684,11518972,Kazakhstan
2020-07-08,2611624,3991821,11673053,Kazakhstan
2020-07-09,2570202,3932399,11773897,Kazakhstan
2020-07-10,2529156,3874076,11873266,Kazakhstan
2020-07-11,2468037,3788848,12019612,Kazakhstan
2020-07-12,2428434,3732683,12115380,Kazakhstan
2020-07-13,2390044,3676740,12209713,Kazakhstan
2020-07-14,2334646,3593307,12348544,Kazakhstan
2020-07-15,2299117,3538049,12439331,Kazakhstan
2020-07-16,2264666,3483115,12528717,Kazakhstan
2020-07-17,2214935,3401375,12660187,Kazakhstan
2020-07-18,2183026,3347360,12746111,Kazakhstan
2020-07-19,2136949,3267110,12872439,Kazakhstan
2020-07-20,2107374,3214156,12954968,Kazakhstan
2020-07-21,2078678,3161661,13036158,Kazakhstan
2020-07-22,2037218,3083821,13155459,Kazakhstan
2020-07-23,2010592,3032551,13233354,Kazakhstan
2020-07-24,1984746,2981799,13309952,Kazakhstan
2020-07-25,1947383,2906669,13422446,Kazakhstan
2020-07-26,1923375,2857264,13495858,Kazakhstan
2020-07-27,1900061,2808418,13568019,Kazakhstan
2020-07-28,1866341,2736213,13673943,Kazakhstan
2020-07-29,1844665,2688797,13743036,Kazakhstan
2020-07-30,1823609,2641963,13810926,Kazakhstan
2020-07-31,1793146,2572813,13910538,Kazakhstan
2020-08-01,1773560,2527450,13975487,Kazakhstan
2020-08-02,1754534,2482678,14039286,Kazakhstan
2020-08-03,1727009,2416626,14132862,Kazakhstan
2020-03-29,50642749,556614,193646,Kenya
2020-03-30,50609214,578298,205497,Kenya
2020-03-31,50538249,624158,230601,Kenya
2020-04-01,50500725,648392,243891,Kenya
2020-04-02,50421348,699626,272035,Kenya
2020-04-03,50379390,726689,286929,Kenya
2020-04-04,50290664,783881,318464,Kenya
2020-04-05,50243781,814079,335149,Kenya
2020-04-06,50144676,877863,370470,Kenya
2020-04-07,50092330,911524,389154,Kenya
2020-04-08,49981726,982585,428697,Kenya
2020-04-09,49923333,1020065,449610,Kenya
2020-04-10,49800016,1099137,493855,Kenya
2020-04-11,49734946,1140815,517247,Kenya
2020-04-12,49597610,1228681,566718,Kenya
2020-04-13,49525231,1274921,592857,Kenya
2020-04-14,49372688,1372216,648105,Kenya
2020-04-15,49292324,1423399,677286,Kenya
2020-04-16,49122916,1531141,738951,Kenya
2020-04-17,49033674,1587821,771513,Kenya
2020-04-18,48941273,1646453,805283,Kenya
2020-04-19,48746601,1769796,876611,Kenya
2020-04-20,48644132,1834620,914256,Kenya
2020-04-21,48428436,1970843,993730,Kenya
2020-04-22,48315011,2042346,1035652,Kenya
2020-04-23,48076517,2192390,1124102,Kenya
2020-04-24,47951252,2271029,1170728,Kenya
2020-04-25,47688193,2435778,1269037,Kenya
2020-04-26,47550205,2521980,1320824,Kenya
2020-04-27,47260821,2702259,1429929,Kenya
2020-04-28,47109230,2796421,1487357,Kenya
2020-04-29,46791764,2992996,1608248,Kenya
2020-04-30,46625695,3095486,1671827,Kenya
2020-05-01,46278400,3309061,1805548,Kenya
2020-05-02,46096979,3420218,1875812,Kenya
2020-05-03,45718109,3651440,2023459,Kenya
2020-05-04,45520467,3771571,2100971,Kenya
2020-05-05,45108647,4020811,2263550,Kenya
2020-05-06,44894512,4149831,2348666,Kenya
2020-05-07,44674733,4281827,2436448,Kenya
2020-05-08,44217790,4554860,2620359,Kenya
2020-05-09,43980428,4695926,2716655,Kenya
2020-05-10,43487523,4987166,2918320,Kenya
2020-05-11,43231854,5137316,3023838,Kenya
2020-05-12,42701865,5446547,3244596,Kenya
2020-05-13,42427493,5605549,3359966,Kenya
2020-05-14,41859953,5932063,3600993,Kenya
2020-05-15,41566805,6099440,3726763,Kenya
2020-05-16,40961899,6442035,3989074,Kenya
2020-05-17,40650233,6617065,4125711,Kenya
2020-05-18,40008798,6974049,4410162,Kenya
2020-05-19,39679196,7155761,4558052,Kenya
2020-05-20,39002724,7524950,4865334,Kenya
